"BehaviorSpace results (NetLogo 6.1.1)"
"wasps.nlogo"
"experiment-1"
"10/28/2019 20:47:27:655 +1300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","208","0","325"
"[run number]","r-mean","r-sd","lambda-1","p-ldd","use-seed?","seed","scenario","number-of-sites","wasps-per-site","percentile-selector","init-sd-occ","homogenous?","show-pop","track-monitoring-area?","base-prop-gm","release-prop-gm","show-pop?","periodicity","init-mean-occ","[step]","total-pop","prop-occupied"
"582","2","0","3","0.001","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10768930","0.9905352276745782"
"585","2","0","3","0.001","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10763791","0.9908056497410188"
"586","2","0","3","0.001","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10778109","0.9907016412539263"
"588","2","0","3","0.001","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10776058","0.99093045992553"
"608","2","0","5","0","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"609","2","0","5","0","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","4","0","2.080169741850935E-5"
"589","2","0","3","0.001","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10770152","0.9908056497410188"
"590","2","0","3","0.001","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10774423","0.9908056497410188"
"591","2","0","3","0.001","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10791217","0.9909512616229484"
"593","2","0","3","0.001","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10783799","0.9910344684126224"
"614","2","0","5","0","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"594","2","0","3","0.001","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10770500","0.9907848480436003"
"595","2","0","3","0.001","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10763872","0.9905768310694153"
"617","2","0","5","0","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"598","2","0","3","0.001","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10765831","0.991055270110041"
"605","2","0","5","0","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10162262","0.9912632870842261"
"600","2","0","3","0.001","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10771167","0.991055270110041"
"604","2","0","5","0","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167406","0.9907640463461819"
"622","2","0","5","0","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"601","2","0","5","0","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10162050","0.9909720633203669"
"602","2","0","5","0","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10164491","0.9910344684126224"
"596","2","0","3","0.001","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10767558","0.9907848480436003"
"610","2","0","5","0","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10169008","0.9909512616229484"
"606","2","0","5","0","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159513","0.991013666715204"
"611","2","0","5","0","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10182645","0.991055270110041"
"629","2","0","5","0","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"630","2","0","5","0","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"607","2","0","5","0","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10179469","0.9910760718074595"
"612","2","0","5","0","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10153159","0.991138476899715"
"633","2","0","5","1.0E-5","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"613","2","0","5","0","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10162390","0.9908888565306929"
"615","2","0","5","0","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167650","0.9912008819919705"
"618","2","0","5","0","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10174893","0.9911176752022965"
"616","2","0","5","0","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10160716","0.9911800802945521"
"638","2","0","5","1.0E-5","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"639","2","0","5","1.0E-5","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","4","0","2.080169741850935E-5"
"619","2","0","5","0","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167651","0.9910760718074595"
"620","2","0","5","0","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10165239","0.991138476899715"
"624","2","0","5","0","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10171484","0.991138476899715"
"623","2","0","5","0","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10169849","0.9912632870842261"
"644","2","0","5","1.0E-5","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"621","2","0","5","0","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10169341","0.9910344684126224"
"625","2","0","5","0","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167415","0.991013666715204"
"647","2","0","5","1.0E-5","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"626","2","0","5","0","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10166300","0.9909720633203669"
"627","2","0","5","0","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10157597","0.991013666715204"
"628","2","0","5","0","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10143448","0.9910344684126224"
"631","2","0","5","1.0E-5","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167160","0.9910344684126224"
"652","2","0","5","1.0E-5","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"632","2","0","5","1.0E-5","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10171507","0.9911592785971335"
"634","2","0","5","1.0E-5","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10156886","0.9909512616229484"
"635","2","0","5","1.0E-5","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10155323","0.99093045992553"
"640","2","0","5","1.0E-5","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10166429","0.9909512616229484"
"636","2","0","5","1.0E-5","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10171924","0.991221683689389"
"637","2","0","5","1.0E-5","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159972","0.991138476899715"
"659","2","0","5","1.0E-5","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"660","2","0","5","1.0E-5","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"641","2","0","5","1.0E-5","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159863","0.9912424853868076"
"648","2","0","5","1.0E-5","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159527","0.9912632870842261"
"663","2","0","5","1.0E-4","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"642","2","0","5","1.0E-5","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159323","0.99093045992553"
"645","2","0","5","1.0E-5","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10163682","0.991138476899715"
"643","2","0","5","1.0E-5","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10148104","0.991013666715204"
"646","2","0","5","1.0E-5","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10179303","0.9913256921764816"
"668","2","0","5","1.0E-4","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"669","2","0","5","1.0E-4","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","4","0","2.080169741850935E-5"
"650","2","0","5","1.0E-5","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10163030","0.9912008819919705"
"649","2","0","5","1.0E-5","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167527","0.9911176752022965"
"651","2","0","5","1.0E-5","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159067","0.9912424853868076"
"653","2","0","5","1.0E-5","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10171927","0.9911176752022965"
"674","2","0","5","1.0E-4","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"654","2","0","5","1.0E-5","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10164355","0.9912840887816445"
"655","2","0","5","1.0E-5","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10174426","0.9907016412539263"
"677","2","0","5","1.0E-4","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"657","2","0","5","1.0E-5","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10160606","0.991096873504878"
"656","2","0","5","1.0E-5","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10158591","0.9908472531358559"
"658","2","0","5","1.0E-5","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10147080","0.9911800802945521"
"661","2","0","5","1.0E-4","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10166970","0.9914921057558297"
"682","2","0","5","1.0E-4","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"665","2","0","5","1.0E-4","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10157939","0.9912840887816445"
"662","2","0","5","1.0E-4","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10147173","0.9909720633203669"
"670","2","0","5","1.0E-4","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10166190","0.9909512616229484"
"664","2","0","5","1.0E-4","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10163740","0.991055270110041"
"666","2","0","5","1.0E-4","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10169720","0.9912632870842261"
"667","2","0","5","1.0E-4","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10158166","0.9912424853868076"
"689","2","0","5","1.0E-4","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"690","2","0","5","1.0E-4","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"671","2","0","5","1.0E-4","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167424","0.9911592785971335"
"672","2","0","5","1.0E-4","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10157482","0.9912632870842261"
"693","2","0","5","3.0E-4","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"673","2","0","5","1.0E-4","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159016","0.9910760718074595"
"675","2","0","5","1.0E-4","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10169531","0.9912840887816445"
"676","2","0","5","1.0E-4","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10162688","0.9912424853868076"
"678","2","0","5","1.0E-4","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159275","0.9908680548332744"
"698","2","0","5","3.0E-4","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"699","2","0","5","3.0E-4","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","4","0","2.080169741850935E-5"
"679","2","0","5","1.0E-4","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10172754","0.9910344684126224"
"680","2","0","5","1.0E-4","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10172540","0.9910344684126224"
"681","2","0","5","1.0E-4","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10173091","0.991055270110041"
"683","2","0","5","1.0E-4","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10164486","0.9913048904790631"
"704","2","0","5","3.0E-4","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"684","2","0","5","1.0E-4","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10170766","0.99093045992553"
"685","2","0","5","1.0E-4","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159369","0.991221683689389"
"707","2","0","5","3.0E-4","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"687","2","0","5","1.0E-4","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10169879","0.9911800802945521"
"686","2","0","5","1.0E-4","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10186843","0.991221683689389"
"688","2","0","5","1.0E-4","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10164613","0.9908056497410188"
"692","2","0","5","3.0E-4","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10163481","0.9913048904790631"
"712","2","0","5","3.0E-4","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"691","2","0","5","3.0E-4","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10168247","0.9909928650177855"
"695","2","0","5","3.0E-4","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10155418","0.991055270110041"
"694","2","0","5","3.0E-4","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10173656","0.9910760718074595"
"696","2","0","5","3.0E-4","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10170501","0.991013666715204"
"700","2","0","5","3.0E-4","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10163574","0.991013666715204"
"701","2","0","5","3.0E-4","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10158365","0.9909512616229484"
"719","2","0","5","3.0E-4","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"720","2","0","5","3.0E-4","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"697","2","0","5","3.0E-4","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10155898","0.991013666715204"
"702","2","0","5","3.0E-4","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10160506","0.9908472531358559"
"723","2","0","5","0.001","true","3","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"703","2","0","5","3.0E-4","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10161476","0.9908680548332744"
"705","2","0","5","3.0E-4","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159732","0.99093045992553"
"706","2","0","5","3.0E-4","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10168105","0.9910760718074595"
"708","2","0","5","3.0E-4","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10165936","0.9911176752022965"
"728","2","0","5","0.001","true","8","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"729","2","0","5","0.001","true","9","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","4","0","2.080169741850935E-5"
"710","2","0","5","3.0E-4","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10177601","0.9909928650177855"
"709","2","0","5","3.0E-4","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167397","0.9912632870842261"
"711","2","0","5","3.0E-4","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10166383","0.9910344684126224"
"713","2","0","5","3.0E-4","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10147684","0.991221683689389"
"734","2","0","5","0.001","true","14","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"714","2","0","5","3.0E-4","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10160641","0.9907640463461819"
"715","2","0","5","3.0E-4","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10154496","0.9910344684126224"
"737","2","0","5","0.001","true","17","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"717","2","0","5","3.0E-4","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10175864","0.9910344684126224"
"718","2","0","5","3.0E-4","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10174049","0.9911176752022965"
"716","2","0","5","3.0E-4","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10157257","0.991138476899715"
"721","2","0","5","0.001","true","1","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10152786","0.9911176752022965"
"742","2","0","5","0.001","true","22","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"722","2","0","5","0.001","true","2","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10158824","0.991138476899715"
"724","2","0","5","0.001","true","4","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10156014","0.9912632870842261"
"725","2","0","5","0.001","true","5","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10167888","0.9914088989661556"
"726","2","0","5","0.001","true","6","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10152631","0.9909928650177855"
"730","2","0","5","0.001","true","10","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10165813","0.991055270110041"
"727","2","0","5","0.001","true","7","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10152510","0.9913048904790631"
"749","2","0","5","0.001","true","29","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","1","0","2.080169741850935E-5"
"750","2","0","5","0.001","true","30","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","2","0","2.080169741850935E-5"
"731","2","0","5","0.001","true","11","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10170543","0.9908680548332744"
"733","2","0","5","0.001","true","13","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10169547","0.9912632870842261"
"732","2","0","5","0.001","true","12","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10159623","0.9913256921764816"
"735","2","0","5","0.001","true","15","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10153673","0.9911176752022965"
"738","2","0","5","0.001","true","18","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10147698","0.9906808395565078"
"736","2","0","5","0.001","true","16","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10156712","0.9910760718074595"
"739","2","0","5","0.001","true","19","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10152245","0.991138476899715"
"740","2","0","5","0.001","true","20","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10158999","0.9910760718074595"
"745","2","0","5","0.001","true","25","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10174176","0.9909928650177855"
"743","2","0","5","0.001","true","23","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10141841","0.991013666715204"
"741","2","0","5","0.001","true","21","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10162448","0.9911176752022965"
"744","2","0","5","0.001","true","24","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10157228","0.9911592785971335"
"746","2","0","5","0.001","true","26","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10163561","0.9911176752022965"
"747","2","0","5","0.001","true","27","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10158455","0.9912008819919705"
"748","2","0","5","0.001","true","28","release sites only","1","1","0","0","false","0","false","0.01","0","true","0","0.5","100","10164160","0.99093045992553"
