"BehaviorSpace results (NetLogo 6.1.1)"
"wasps.nlogo"
"experiment_nozeroldd"
"11/11/2019 21:16:59:799 +1300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","208","0","325"
"[run number]","lambda-1","use-seed?","seed","init-sd-occ","percentile-selector","homogenous?","show-pop","number-of-sites","track-monitoring-area?","p-ldd","base-prop-gm","release-prop-gm","show-pop?","r-mean","periodicity","wasps-per-site","init-mean-occ","r-sd","scenario","[step]","total-pop","prop-occupied"
"1042","1","true","23","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1043","1","true","23","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1046","1","true","23","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1047","1","true","23","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1045","1","true","23","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1050","1","true","23","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1048","1","true","23","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1049","1","true","23","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1055","1","true","23","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1052","1","true","23","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1051","1","true","23","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1053","1","true","23","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1054","1","true","23","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1056","1","true","23","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1057","1","true","23","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1058","1","true","23","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1059","1","true","23","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1060","1","true","23","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1061","1","true","24","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1062","1","true","24","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1063","1","true","24","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1066","1","true","24","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1065","1","true","24","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1064","1","true","24","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1070","1","true","24","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1067","1","true","24","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1068","1","true","24","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1069","1","true","24","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1071","1","true","24","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1072","1","true","24","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1073","1","true","24","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1075","1","true","24","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1074","1","true","24","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1076","1","true","24","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1078","1","true","24","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1077","1","true","24","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1079","1","true","24","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1081","1","true","25","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1085","1","true","25","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1084","1","true","25","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1083","1","true","25","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1080","1","true","24","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1082","1","true","25","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1086","1","true","25","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1087","1","true","25","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1088","1","true","25","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1089","1","true","25","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1093","1","true","25","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1092","1","true","25","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1091","1","true","25","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1090","1","true","25","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1094","1","true","25","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1097","1","true","25","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1100","1","true","25","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1098","1","true","25","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1099","1","true","25","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1096","1","true","25","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1095","1","true","25","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1101","1","true","26","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1103","1","true","26","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1102","1","true","26","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1107","1","true","26","0","0.95","false","0","20","false","0.001","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1106","1","true","26","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1108","1","true","26","0","0.95","false","0","20","false","0.001","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1105","1","true","26","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1109","1","true","26","0","0.95","false","0","20","false","0.001","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1104","1","true","26","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1112","1","true","26","0","0.95","false","0","20","false","0.01","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1110","1","true","26","0","0.95","false","0","20","false","0.001","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1113","1","true","26","0","0.95","false","0","20","false","0.01","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1111","1","true","26","0","0.95","false","0","20","false","0.01","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1114","1","true","26","0","0.95","false","0","20","false","0.01","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1115","1","true","26","0","0.95","false","0","20","false","0.01","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1116","1","true","26","0","0.95","false","0","20","false","0.1","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1117","1","true","26","0","0.95","false","0","20","false","0.1","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1118","1","true","26","0","0.95","false","0","20","false","0.1","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1119","1","true","26","0","0.95","false","0","20","false","0.1","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1122","1","true","27","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.8","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1121","1","true","27","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1120","1","true","26","0","0.95","false","0","20","false","0.1","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1124","1","true","27","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1123","1","true","27","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1125","1","true","27","0","0.95","false","0","20","false","1.0E-4","0.3","1","true","2.4","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
"1126","1","true","27","0","0.95","false","0","20","false","0.001","0.3","1","true","1.6","1","500","0.075","0","base only","0","1857502","0.9842531150541884"
